,Unnamed: 0,textID,text,selected_text,sentiment
9454,4492.0,47eac3338e,Why is it that 'shipping & handleing' are soooo expensive??? It is more than 50% of my entire order! Not ordering yet.,soooo expensive???,negative
9455,4493.0,07515af923,_hay The Twitter Happiness score for sw00p is: 418. http://happytweets.com I think I dropped by 1 point since yesterday.,dropped,negative
9456,4494.0,2650ccc3c3, good morning rob!,good,positive
9457,4495.0,9ffbcc862f,At Bidor with  eating Wantan mee n drinkin Cham Ping.,At Bidor with  eating Wantan mee n drinkin Cham Ping.,neutral
9458,4496.0,428cc66e4a,even when we`re miles and miles apart; you`re still holding all of my heart    4 days until jonas brothers 3d concert experience w/candice,even when we`re miles and miles apart; you`re still holding all of my heart    4 days until jonas brothers 3d concert experience w/candic,neutral
9459,4497.0,9a7b9ad632," BETTER BE. ALSO, YES. UNF UNF <3 ...Lisa still hasn`t gotten any, btw  *smacked*",*smacked,negative
9460,4498.0,295243de1a,"Gus, formally known as world`s ugliest dog has died  We`ll miss you, Gus http://bit.ly/exjcn","world`s ugliest dog has died  We`ll miss you,",negative
9461,4499.0,e206208e9e,"Up and breakfasted, about to jump in shower then heading off to the land of the black pudding for playoff part 2","Up and breakfasted, about to jump in shower then heading off to the land of the black pudding for playoff part 2",neutral
9462,4500.0,dac50d957d, http://bit.ly/izhdy  here looove.,e looove.,positive
9463,4501.0,73476110a2,"Headed out at 6 today, shopped for Mother`s Day gifts. I love B&BWs new scents ? AND finished my book I bought yesterday.",I love B&BWs new scents ?,positive
9464,4502.0,bbcd836382, It`s pretty perfect eh! Yes We Cannabis!  I saw some of those signs at the Global Marijuana March too.,It`s pretty perfect eh!,positive
9465,4503.0,04988b9aa6,"I hate to say this, but CLA really should have had a press conference or something today.","I hate to say this,",negative
9466,4504.0,72d1e7f677,Waking up with Star Wars End Title Song in my had is sorta awesome .. and also kinda creepy,Waking up with Star Wars End Title Song in my had is sorta awesome .. and also kinda creepy,neutral
9467,4505.0,2cae83a3db, it will be 45+ in June/July,it will be 45+ in June/July,neutral
9468,4506.0,002453534c, hong kong is great for crazy 'English names'. A friend works with a 'miss chewbacca leung',hong kong is great for crazy 'English names'.,positive
9469,4507.0,43702eeca8, lmao I need a shopping partner today.,lmao,positive
9470,4508.0,b44f09c005,I`m still pumped from the concert saturday. 17/7/09 here i come,pumped,negative
9471,4509.0,eafe0ad2ff,a trending topic: HAPPY STAR WARS DAY,HAPPY,positive
9472,4510.0,cbec6868e6,_truong ahhh~~ is hb done or.. cause we are still hoping for an encore of SNSD  lol!!!,_truong ahhh~~ is hb done or.. cause we are still hoping for an encore of SNSD  lol!!!,neutral
9473,4511.0,a85b1cd9f9, your in london?   are you doing any shows here?,your in london?   are you doing any shows here?,neutral
9474,4512.0,4dbc53fce7, Friends in Ent Industry have said it was really really good.  Hopefully I can convince my wife into a date night  #hhrs,really really good.,positive
9475,4513.0,2b5f0387af, don`t say that - I really miss my red Porsche (sold it 2 yrs ago),miss,negative
9476,4514.0,ea07d3b352,pretty fun way to write a resignation  http://www.farbs.org/Message.html,pretty fun way to,positive
9477,4515.0,e6f8b147b9,Just got my **** kicked in Tripoly lol  I got such bad cards... i suck,I got such bad cards... i suck,negative
9478,4516.0,06e1506ee8, that sucks.   did you save any of it?,sucks.,negative
9479,4517.0,2b22c2ba61,is wishing that i could be famous for acting and dancing,is wishing that i could be famous for acting and dancing,positive
9480,4518.0,39919c1db5,_com Thanks,Thanks,positive
9481,4519.0,fb98ea8b02,my sister said yayyy its hannah HOEdown today  haaaa hannah is a hoe apparently hoe.,my sister said yayyy its hannah HOEdown today  haaaa hannah is a hoe apparently hoe.,neutral
9482,4520.0,4f8a0ed33a, DUDE WHAT? I WANNNNAAAA GOOOOOO,DUDE WHAT? I WANNNNAAAA GOOOOOO,neutral
9483,4521.0,dcdb92eeec,_musings Good morning!  It is raining here,Good morning!,positive
9484,4522.0,de48530f23,Waiting on laundry to finish so I can go HOME. Think I`ll do my nails while I wait,Waiting on laundry to finish so I can go HOME. Think I`ll do my nails while I wait,neutral
9485,4523.0,3cffac9fe6," Aw, thanks. Slowly getting over it.  Yep, he tweaked his knee late in the third. Basically stood still for the last 2 games.","Aw, thanks.",positive
9486,4524.0,9e29389b44,swoobs and swass.... why the hell is air not on TODAY when I am packing  blech,why the hell is air not on TODAY,negative
9487,4525.0,7bfbfbac10,"What a dreary, rainy, crappy day.",crappy,negative
9488,4526.0,57599d3686, LOL! Thanks  glad I have the time off to spend with him! Can`t imagine trying to go into work right now.,LOL! Thanks  glad I have the time off to spend with him! Can`t imagine trying to go into work right now.,neutral
9489,4527.0,365a3274bd, they won`t  guys are retarded!,guys are retarded!,negative
9490,4528.0,85f4545fe2,_skies I want to dance with you too  I haven`t really listened to that song since you left. It makes me miss you more,miss,negative
9491,4529.0,8df54b96bd,Checking out zensify on my iphone. works fine but no landscape typing,Checking out zensify on my iphone. works fine but no landscape typing,neutral
9492,4530.0,53fa40440f,Hoping I at least have fun 2nite.  Today was 1 horrible way 2 start off a birthday,Hoping I at least have fun 2nite.  Today was 1 horrible way 2 start off a birthday,neutral
9493,4531.0,bf54c43db4,At the dr office for abbie`s second round of shots...,At the dr office for abbie`s second round of shots...,neutral
9494,4532.0,39d0dd9215,Off to get Bailey`s tongue clipped,Off to get Bailey`s tongue clipped,neutral
9495,4533.0,c6149b7abf,its castiel!!!!  [ the angle ],[ the angle ],positive
9496,4534.0,9b11025d23, I will be uploading soon!    http://myloc.me/FEb,I will be uploading soon!,neutral
9497,4535.0,29dc42f844,I don`t feel so good after eating all that food  ugh.,I don`t feel so good af,negative
9498,4536.0,368ed51322,"Cooking microwave pizzas, yummy",yummy,positive
9499,4537.0,885e68b857," Oh, and I went with my friend to MYOH last night but they ran out of tarsier pins. So sad. He was really cute.","Oh, and I went with my friend to MYOH last night but they ran out of tarsier pins. So sad. He was really cute.",neutral
9500,4538.0,7c9c3f168a,I love crowded cars  and Ayanna!,I love crowded,positive
9501,4539.0,825b22b853,Wait...  and ... Electrik Red or Richgirl?  I`m a sucker for the later,l?  I`m a sucker for the lat,negative
9502,4540.0,cb25fcbb80, Lol! Joyologist? Love it - much better than the happy freak who can`t stop smiling  Enjoy Monday!,Lol! Joyologist? Love it - much better than the happy freak who can`t stop smiling  Enjoy Monday!,positive
9503,4541.0,a8a72e9ab5, I didn`t know you had a blog!!!  That`s so awesome,o awesome,positive
9504,4542.0,0f8a7527ac,"_n_nouns ikr? my parents take the cake tho, they don`t grocery shop and they go out to eat all the time just them 2...","_n_nouns ikr? my parents take the cake tho, they don`t grocery shop and they go out to eat all the time just them 2...",neutral
9505,4543.0,aa7faaa8bd,I totally needed that sleep.  need to stretch and wash though now.,I totally needed that sleep.  need to stretch and wash though now.,neutral
9506,4544.0,b5a5f20261,Hate be late,Hate,negative
9507,4545.0,dfd0210f89," You`re welcome!  Actually, the all Swedish fans are trying to get McFly to  us! We are very close now",You`re welcome!,positive
9508,4546.0,504790b26a,_Bosworth hey Lo!!!!,hey Lo!!!!,neutral
9509,4547.0,1378525169,Sugar Free Should Have Gone Through In stead On 2 Grand  They Were So Good and 2 Grand Is A Bit Too Cheesy,Sugar Free Should Have Gone Through In stead On 2 Grand  They Were So Good and 2 Grand Is A Bit Too Cheesy,neutral
9510,4548.0,1b9f7a65c8," woo! I was at whole earth tonight, maybe tomorrow some, let me know if you come back. Yay for wikipedia","woo! I was at whole earth tonight, maybe tomorrow some, let me know if you come back. Yay for wikipedia",neutral
9511,4549.0,bdd900bd8d, I`m doing okay,I`m doing okay,positive
9512,4550.0,3b17765aeb," and if you want to leaveeeee I can guranteee, you won`t find nobody, else like meeee","you won`t find nobody,",negative
9513,4551.0,8a3f7a714d,the coffee is in the making!,the coffee is in the making!,neutral
9514,4552.0,d045eaf35e,wants to hear his voice,wants to hear his voice,neutral
9515,4553.0,f416e179c8,8 month old African grey parrot  sad sale - Reptile Forums UK http://bit.ly/grrdA,sad,negative
9516,4554.0,bb6748cec0, Wow.  is constantly ranting about his love for Genghis Grill too. Never been there; not here in Colorado.,s love,positive
9517,4555.0,4b4c097ffc, hahahahaha u look really good in ur picture,good,positive
9518,4556.0,69f3fd0194,So tired   Last group of the day is performing now.. It`s been an interesting one.,.. It`s been an interesting one,positive
9519,4557.0,cfe9245188,"No Rockin on the River for me, tonight...","No Rockin on the River for me, tonight...",neutral
9520,4558.0,ec4ac5f1bb,no one to go see Tiesto with,no one to go see Tiesto with,neutral
9521,4559.0,653d6d3cc7,wants to go home.,wants to go home.,neutral
9522,4560.0,a0d68a3ad9," ooh yay, its been forevs since last ss tv  baked dinner is so good, how yummy. I had prawns  ****",o good,positive
9523,4561.0,f63c991bbb,really want to go to the nets,really want to go to the nets,neutral
9524,4562.0,2ca9312be5,"the downside of getting TDL 3 days early is that i won`t have time to read it til next week anyway!  but still, hurrah *clutches it close*",hurrah,positive
9525,4563.0,028450a3c6,"If you guys would be interested in watching me get tattooed tomorrow, let me know!","If you guys would be interested in watching me get tattooed tomorrow, let me know!",neutral
9526,4564.0,fd70127d9e, thanks.... just awesome,thanks.... just awesome,positive
9527,4565.0,3a6ca862f5,  im just so lonely right now. maybe SADE GOT ME FEELING LIKE THIS,o lonely,negative
9528,4566.0,f2b56c8998," That`s awesome man. ****, I should of sent you an affiliate link.  lol. oh well.",That`s awesome man.,positive
9529,4567.0,4591eee62c,back home,back home,neutral
9530,4568.0,dcac89aab6,_recordings Alas no - this is all occuring in an office in central London...,_recordings Alas no - this is all occuring in an office in central London...,neutral
9531,4569.0,9d7ad9bae7, Heidi just finished her set at Stiff Kitten with Aundy,Heidi just finished her set at Stiff Kitten with Aundy,neutral
9532,4570.0,ec4d35d747,OMG brings me back to my High School Days!  ? http://blip.fm/~5ygpg,OMG brings me back to my High School Days!  ? http://blip.fm/~5ygpg,neutral
9533,4571.0,8229e05542,good morning - thank you for my hot cup of tea ,thank you,positive
9534,4572.0,bc30143e71,"http://www.myspace.com/dica_grl Just got a crush on this song! Disco`s Out! Murder`s In! ruleaz?, zic!  www.myspace.com/discosoutmurdersin","Just got a crush on this song! Disco`s Out! Murder`s In! ruleaz?, zic!",neutral
9535,4573.0,8850e4dba1,but omg mummy bought me ice-cream!,omg,positive
9536,4574.0,43c8a2705e,"Something is totally eating up my broc, cab and beans   Insecticidal soap just isn`t getting rid of the pests but I don`t want chemicals",st isn`t getting rid,negative
9537,4575.0,ee61128d20, hey Mr Danger!!!,hey Mr Danger!!!,neutral
9538,4576.0,3031d72800,"  Sorry...but, I bet they aren`t that bad...","Sorry...but, I bet they aren`t that bad...",neutral
9539,4577.0,46bef3e9ee,From ME and no one else! Muhahahaaaa! Well maybe Jesse,From ME and no one else! Muhahahaaaa! Well maybe Jesse,neutral
9540,4578.0,b1c396c778,Done...now another gem of a day in Cape Town,Done...now another gem of a day in Cape Town,neutral
9541,4579.0,cbab90c494,--please do SNL every week!! i couldn`t quit laughing!! u+snl=best nite ever,i couldn`t quit laughing!! u+snl=best nite ever,positive
9542,4580.0,668df84968,he`s outta the ofc til Monday ::GRAND:: kinda bummed me out but b/c I was genuinely sick there`s nuthin I can do about it  -->,he`s outta the ofc til Monday ::GRAND:: kinda bummed me out but b/c I was genuinely sick there`s nuthin I can do about it  -->,negative
9543,4581.0,c22b152ec3,from here to cyborgs there`s but a small leap  - http://www.newscientist.com/article/mg20227065.900,from here to cyborgs there`s but a small leap,neutral
9544,4582.0,3f8b550bdb,i have a feeling today is going to be amazing,amazing,positive
9545,4583.0,68227c0674, It`s is in the July issue of OXM... so I don`t have anything to link you to right now,It`s is in the July issue of OXM... so I don`t have anything to link you to right now,neutral
9546,4584.0,3be1c371c4,really really getting excited!,excited!,positive
9547,4585.0,e0959c6fda,Went to pole class. Feeling discouraged. I am hopeless when it cones to dancing or sexy moves or spreading my legs.,discouraged.,negative
9548,4586.0,a15a5d5645,My lower-left molar stings whenever it comes into contact with sugar of any sort,My lower-left molar stings whenever it comes into contact with sugar of any sort,neutral
9549,4587.0,0a7ecfa4a8," well, its more the word bat (as in baseball) and **** and then viggo  not bat as in tiny little thing","well, its more the word bat (as in baseball) and **** and then viggo  not bat as in tiny little thing",neutral
9550,4588.0,3de5f8836e,misses  so much,misses  so much,negative
9551,4589.0,8161fe1fa3, i trusted matt with my life in that picture. funnnn night though,funnnn,positive
9552,4590.0,eea9b197b8,at home and sore knee,sore knee,negative
9553,4591.0,271592f520," it`s a good sized family room, so not too cramped, watched match in room  Watched tv on iplayer after kids asleep",good,positive
9554,4592.0,9fa592037c, Lovely profile + website! Very neat... love the 'where is gary' ticker!,Lovely profile + website! Very neat... love the 'where is gary' ticker!,positive
9555,4593.0,e6305a23b2,"Had the super massive sandwich mom made last night,Ohh. It was yummy.. Btw, Happy Mother`s Day mom!!",Happy,positive
9556,4594.0,4e780298f4, LOL.  **BLows Kiss** did u Catch it daddY ??.. neways im chillin hun and u i see u up early have u been a sleep,ys im chillin,positive
9557,4595.0,46c3c562ce, My long lost friend!,lost,negative
9558,4596.0,c9ac62de9e,Having fries plus greentea. Mmm  - http://tweet.sg,Having fries plus greentea. Mmm,positive
9559,4597.0,4fbd869da4,Drinking bud light lime,Drinking bud light lime,neutral
9560,4598.0,1de9b80ecb, I`m trying to sleep!!! It`s not working,not working,negative
9561,4599.0,f4b9c3b066, Yes we both do win!,win!,positive
9562,4600.0,65eb97f5c2,had an amazing time dancing to DJ Dan at Ruby Skye tonight. And I`m still looking for that roommate in SF if you know anybody!,amazing,positive
9563,4601.0,b5ddf13c3f,jus sittin in da libray and this stupid computer wont let me order any mac foundation,stupid,negative
9564,4602.0,d3b5fe56b8, Sounds pretty cool. Great job man!,Great job man!,positive
9565,4603.0,e587eeba94, hahaha tempting! but nvm la. i`m quite a klutz.  i actually fare better with my hp cam LOL,i actually fare better,positive
9566,4604.0,905c8e158f,"today was alot of fun. i love my family ,sammy hernandez and caitlin hughes.  goodnight!",alot of fun.,positive
9567,4605.0,8b33628327,I can`t eat a hot pocket anymore without thinking about Jim Gaffigan,I can`t ea,negative
9568,4606.0,109bec266c, safe & easy travels Mills. I`ll miss u,safe & easy travels Mills. I`ll miss u,neutral
9569,4607.0,5cde00465e,what a bummer that tomorrow is friday again!,bummer,negative
9570,4608.0,571505ddef,working allllllllll weekend..how thrilling..and i have to say bye to goshy on sunday cause she is leaving for poland for 3 months,working allllllllll weekend..how thrilling..,negative
9571,4609.0,a6ee1334b7,is sooo confused these days   But glad to be back from Lillestrï¿½m,is sooo confused these days   But glad to be back from Lillestrï¿½m,neutral
9572,4610.0,2c16d85f9d, What happened? ... Doctors don`t get sick!   hope you get well soon...,Doctors don`t get sick!   hope you get well soo,neutral
9573,4611.0,1e45baa232,"Isss boredddd, gotta be up in the morningg","Isss boredddd, gotta be up in the morningg",neutral
9574,4612.0,6b07dab106,Is tired n wants to sleep in her own bed,tired,negative
9575,4613.0,56ac5c4e23," Hai there, who are you?","Hai there, who are you?",neutral
9576,4614.0,0f60e9d1c1,Happy Star Wars Day to you all,Happy Star Wars Day,positive
9577,4615.0,a6410241b8," good job at the logies this year. Hell funny, and you`re right about the baggin the logies tradition... so very Aussie!",good,positive
9578,4616.0,ffb65346f7,going to bed. i love the jonas brothers!! the last time me and megan were together was the weekend of the premiere of JONAS!! -lauryn <33,love,positive
9579,4617.0,e73fe646b1,Definitely need to work out after this business trip- too much free food and alcohol. I`m sure I`ve gained a few pounds.,gained,positive
9580,4618.0,6033e8570c,The only thing I hate about Playoff Pens hockey is how much the tickets are! I wanted to go to a game but there 300$ a ticket,hate,negative
9581,4619.0,d3b4198d69,I need a job to keep me above waters...thought I had one but apparently its 'Casual' so now on the search again,I need a job to keep me above waters...thought I had one but apparently its 'Casual' so now on the search again,neutral
9582,4620.0,18c8cadb22,Just finished watching the series return of the Chasers War on Everything - really quite **** compared to how it used to be,really quite ****,negative
9583,4621.0,a7f0b2d40b,"i want to go out tonight, but i ain`t go no money and no one to go with   any takers???",but i ain`t go no money,negative
9584,4622.0,62f3f47fbe,shiiiiiiiiiiiiiiiiiiiiiiiiiiiiiit advanced databases in 8 hours and 13 minutes  fail,shiiiiiiiiiiiiiiiiiiiiiiiiiiiiiit,negative
9585,4623.0,289b06b8b0, haha drunk golf sounds *awesome*!! i predict a great score for today,haha drunk golf sounds *awesome*!! i predict a great score for today,positive
9586,4624.0,4a25ffa979,enjoying lazying around eating roses chocolates  x,enjoying lazying around,positive
9587,4625.0,02143c83b4,Movie night with kate,Movie night with kate,neutral
9588,4626.0,215ac0eb81,"stop making assumptions about me when you dont even **** know me!  haha stupid ****. thanks for defending me, matthew.","stop making assumptions about me when you dont even **** know me!  haha stupid ****. thanks for defending me, matthew.",neutral
9589,4627.0,054c99470c,  Happy Mother`s day to your Mum,Happy Mother`s day,positive
9590,4628.0,c9100b0595, I know Buffie. I am sitting in my office instead of going to see Ms. Kane. Major bummer,bummer,negative
9591,4629.0,9c29415415,Stubbed my little toe this morning on my file cabinet ... and it`s turning black,Stubbed,negative
9592,4630.0,2c09848db1,I think Destiny has officially gone crazy... hahahaha,hahahaha,positive
9593,4631.0,0fe5621e20, Hey fellow Trojan..congrats on graduation.,.congrats on graduation.,positive
9594,4632.0,e8f198f149,"feeling lonely,DH on night shift all w/e","lonely,D",negative
9595,4633.0,c19de2c75b, awwwwwwwwww  thats jus...awwwww.did she get to start again like?,awwwwwwwwww  thats jus...awwwww.did she get to start again like?,neutral
9596,4634.0,75f83ff458, I haven`t had one for a long time. Too expensive,I haven`t had one for a long time. Too expensive,negative
9597,4635.0,b8d8602bfc,"never thought i`d say this, but i miss my 9-5 job, the commute, my cubicle, free food & coffee and being downtown. why did i quit?",miss,negative
9598,4636.0,698223075a,doesnt understand twitter,doesnt understand twitter,negative
9599,4637.0,35c919dfab, morning. hope its a good day despite the revising,good,positive
9600,4638.0,e7afa9e007," actually, in Sweden the IKEA`s do have rooms to stay the night. Not here though, I`ll have to stay across the street.","actually, in Sweden the IKEA`s do have rooms to stay the night. Not here though, I`ll have to stay across the street.",neutral
9601,4639.0,56fda88aaf,Going to Jack`s for dinner with my BFF!,Going to Jack`s for dinner with my BFF!,neutral
9602,4640.0,5f16171d76," it`s so sad, i`d love to talk to you but i live in the uk  can`t wait for the new album, please say hi to me ****","it`s so sad, i`d love to talk to you but i live in the uk  can`t wait for the new album, please say hi to me ****",neutral
9603,4641.0,2ce5d237e0,finally made it to phoenix!  I am home.,finally made it to phoenix!  I am home.,neutral
9604,4642.0,ef25d430b0, That`s why i`ll be sticking to twitter clients.,That`s why i`ll be sticking to twitter clients.,neutral
9605,4643.0,7c0ef0b9f1,Never better! I had to follow some local Tweeples! It`s only right!  ,Never better! I had to follow some local Tweeples! It`s only right!,neutral
9606,4644.0,48c0dc5b09, ok Im off to pc world then  **** tweet u later **** lol,ok Im off to pc world then  **** tweet u later **** lol,neutral
9607,4645.0,55d58bba3f,Wants to meet Jeff Hardy and Beth Britt So bad its Soo Annoying  x x,So bad its Soo Annoying,negative
9608,4646.0,114c455aa7, http://twitpic.com/6714p - I feel really emotional  Its been great seeing your pics and keeping up with you.  Gonna m ...,- I feel really emotional  Its been great seeing your pics and keeping up with you.  Gonna,positive
9609,4647.0,755a0e11ab,There is one million people @ the DMV today.....,There is one million people @ the DMV today.....,neutral
9610,4648.0,719a7108ed,Just found out I`ll be a Food Engineer in a future life. Cool. *iPhone app called Afterlife,Cool.,positive
9611,4649.0,994e152e33, awww I love me some charlies  we are enjoying some lucky food LOL,love,positive
9612,4650.0,c5218f6acd, Thanks for the tip! It`s our Company laptops so was aiming for another solution actually....,Thanks,positive
9613,4651.0,406fe43daf,_In_TX I know what you mean.,_In_TX I know what you mean.,neutral
9614,4652.0,4fa71e7e5f,_tattoo Hey girl. I`m a new follower - I think it`s awesome you`ve gotten the chance to get so close to Donnie. Very cool!!,awesome,positive
9615,4653.0,3592d43e3d,Moving makes me sore.  Dunno if we are gonna make it!   Its getting close!,Moving makes me sore.,negative
9616,4654.0,97ae99ab8b,stupid HIP!! I hate you!! And I can`t even break in my new kicks!!!  GRRRR!,stupid HIP!! I hate you!! And I can`t even break in my new kicks!!!  GRRRR!,negative
9617,4655.0,9e154f800e," That`s not good, sorry to hear that, where did he park it?","That`s not good,",negative
9618,4656.0,d6fe273ce4,headed into venue.  bbl,headed into venue.  bbl,neutral
9619,4657.0,5866b73fca,Feel like **** today   Got a speeding ticket 1st since 5 years...blows!!!!!!!,Feel like **** today,negative
9620,4658.0,648b04f7ca,"feeling very stressed and strung out, awake at 4.50am, mind buzzing... and Mrs Dr. A is not talking to me",stressed,negative
9621,4659.0,416c4175e4,Deathstar destroys Starship Enterprice http://bit.ly/2agcTh Can`t get enough of this video  #starwars #startrek,destroys,negative
9622,4660.0,1555aee6cb,The nocturnal serendipity... Kashmir is an important means to that end...,serendipity..,positive
9623,4661.0,050721252d, Doubtful! It`s going to be on 24/2!,Doubtful!,negative
9624,4662.0,f590a96112,"On my way to work, I`m kinda sad",sad,negative
9625,4663.0,ff58246427, seems like a win win situation,seems like a win win situation,positive
9626,4664.0,e90239f5f1,Time to head back home. My business here is done.,Time to head back home. My business here is done.,neutral
9627,4665.0,84159591be,So off work about to do what I don`t know I`m exhausted,I`m exhausted,negative
9628,4666.0,fce78e20cb,exam on active directory tomorrow.,exam on active directory tomorrow.,neutral
9629,4667.0,0b41bb0441, thanx for showin luv,thanx,positive
9630,4668.0,8818885db5,coming back drom camp!!! there was no cell fone reception =0 so im so happy were back in QLD and a little bit tired,happy,positive
9631,4669.0,4d2e320b68,"Happy Mothers Day, Mum.. Love you lots   1 month and 11 days to go.. AND 1 month to go for ma bby  love you Bash",Happy,positive
9632,4670.0,bcb091ea3b,Gah! Buddy K is a must hang with person right now I miss him.  Along with Parker and McPhee.,I miss him.,negative
9633,4671.0,f5a08bfb29,This sars has really got me down.,got me down.,negative
9634,4672.0,66081e7de2,Just found out one of my coworkers that I actually like is leaving.,Just found out one of my coworkers that I actually like is leaving.,negative
9635,4673.0,daad2b596b,I love you MOM!,I love,positive
9636,4674.0,0a87bc8dfd,The reason why I can`t find the latest Arena magazine is because it has folded due to the recession. Grrrrr. GQ/FHM survive? No justice.,recession.,negative
9637,4675.0,149705b427,_dollaz Yay...you like CT. People always tryna **** on it when they`ve never even been there.,People always tryna **** on it when they`ve never even been there.,neutral
9638,4676.0,aa47a9bec9,"debating whether to go to bed and start reading the last harry potter book, even though as soon as i start reading it, i won`t wanna stop","debating whether to go to bed and start reading the last harry potter book, even though as soon as i start reading it, i won`t wanna stop",neutral
9639,4677.0,11776036e5," cafe, sky dining plangi  http://plurk.com/p/sw17j","cafe, sky dining plangi",neutral
9640,4678.0,6dbabd0afc,@ Butlers watching Dr. Farmer rock out w/ the hispanic Jimmy Hendrix ... drinking Cosmos,@ Butlers watching Dr. Farmer rock out w/ the hispanic Jimmy Hendrix ... drinking Cosmos,neutral
9641,4679.0,66975b37ee,"As Simon/Idol might say, 21life sentences not good enough for Chester Stiles. How can one **** a 2 year old child?!  How the F?  Why?","As Simon/Idol might say, 21life sentences not good enough for Chester Stiles. How can one **** a 2 year old child?!  How the F?  Why?",neutral
9642,4680.0,cc1e5cf079, want me to walk with you?  x,want me to walk with you?  x,neutral
9643,4681.0,700f13fa94," my location thing? Through ubertwitter...it has an option to include locations! Jon uses uber, but he has it off  lol","my location thing? Through ubertwitter...it has an option to include locations! Jon uses uber, but he has it off  lol",neutral
9644,4682.0,ab507b0cdb, You have the best hair ever. Totally jealous. Mine`s unfixable if I forget and leave sunglasses stuck in it too long,You have the best hair ever. Totally jealous. Mine`s unfixable if I forget and leave sunglasses stuck in it too long,neutral
9645,4683.0,b18e3e1aa1,Hi Everyone miss me much?  muahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh ;),Hi Everyone miss me much?  muahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh ;),neutral
9646,4684.0,5162aa68ce,after show at our house rocked! saying goodbye soon,after show at our house rocked! saying goodbye soon,neutral
9647,4685.0,be9123b48d,How could they kill him? Hollyoaks made me sad.,made me sad.,negative
9648,4686.0,78d8e36c5c," I can`t believe that he almost got put down, before the rescue group went and got him.",rescue group went and got him.,positive
9649,4687.0,e65b2f93f2,is snuggled in bed reading,snuggled,positive
9650,4688.0,fadf4dff4e," wow, i can sleep with my eyes open, tis amaze *i lie*",amaze,positive
9651,4689.0,84bcf86d43,up at 4:30am west coast time..gettin ready to catch my flight back home..soooo excited to go back to my two fav boyzzzz  puppy n BF,soooo excited to go back to my two fav boyzzzz  puppy n BF,positive
9652,4690.0,37965e5ae2, Hey  Did you have a good weekend buddy?,Hey  Did you have a good weekend buddy?,neutral
9653,4691.0,9179f61414,Thankful for last minute doc appointments... Baby girl has a temp of 105.+  sitting at the doc`s waitin`,Thankful for last minute doc appointments..,positive
9654,4692.0,f358968122,"I have to go clothes shopping tomorrow  I hate it, but I have a serious 'clothes falling apart' situation here.","I hate it, but I have a serious 'clothes falling apart' situation here.",negative
9655,4693.0,448f04206e,im at scotts being a fatty,im at scotts being a fatty,neutral
9656,4694.0,1be3837ac6,"_98 ****, that`s my favorite part...lol...ok, i`ll just keep in stock alot then",favorite,positive
9657,4695.0,16905090cc, I`m currently using MicroPlaza which I found via a link in the comments on your blog  http://bit.ly/ABRJp,I`m currently using MicroPlaza which I found via a link in the comments on your blog  http://bit.ly/ABRJp,neutral
9658,4696.0,40e030783f,Ok I am going to sleep for real now good night twitter land,good night tw,positive
9659,4697.0,48ae485176, im stuck 2  this when my la love turns in2 road rage lol,stuck,negative
9660,4698.0,9bf917123f,May the 4th be with you. Happy Star Wars Day!   http://tinyurl.com/cjamjt #starwarsday #geek #dork #fb #awesome,Happy,positive
9661,4699.0,fef2835b65,following  `cause  ordered it,following  `cause  ordered it,neutral
9662,4700.0,364019a5d9,bye bye South Beach....u never let me down,bye bye South Beach....u never let me down,neutral
9663,4701.0,554715bc64,Got back from a week of jamming in the French city of Meyrueis. Feel hella replenished,Feel hella replenished,neutral
9664,4702.0,fb616ff5b5, Sry I missed your calls. I fell asleep out of boredom. Colorado Sunrise was enjoyable though.  I actually could hear it. xD,Sry I missed your calls. I fell asleep out of boredom. Colorado Sunrise was enjoyable though.  I actually could hear it. xD,neutral
9665,4703.0,aa23ddd2e3,i wanna see UPPPPPP,i wanna see UPPPPPP,neutral
9666,4704.0,dd75a492d2,i`m also on plurk  try it,i`m also on plurk  try it,neutral
9667,4705.0,52fa3df35b,Watching 'P.S. I love you'. Eating chinese food. What else is there to do when you`re home alone on a Friday night!,Watching 'P.S. I love you'. Eating chinese food. What else is there to do when you`re home alone on a Friday night!,neutral
9668,4706.0,4e58188e4d,"To all my friends: Im deeply sorry i`m moving, i will miss u all so very very much!",Im deeply sorry,negative
9669,4707.0,d8e204b2a3, Hey! So glad it`s Friday but not happy that I just ate a bad apple,So glad it`s Friday but not happy that I just ate a bad apple,neutral
9670,4708.0,22bac2cdb7, the second i hit reply to that tweet i was asked to stop playing music.  i am now sad. someone sing to me. on or off key works!,.  i am now sad. someone sing to me. on or off key works!,negative
9671,4709.0,2ab31350aa,"has uploaded her runs onto NikePlus.com ...   Run, Row.Row., RUN!!!","has uploaded her runs onto NikePlus.com ...   Run, Row.Row., RUN!!!",neutral
9672,4710.0,0cf61b6c7a,  EEW  Cheese. I hate cheese.,I hat,negative
9673,4711.0,9a157dba97,_Jane14 okay well then now i don`t feel so bad lmao,don`t feel so bad,positive
9674,4712.0,f9847d309e, Jess is invited just not me  I feel really unloved by u AND Aj right now hahaha!,l really unloved,negative
9675,4713.0,7ea55c33f0,I wish I had a dog,wish,positive
9676,4714.0,53766f5b1a,needs a little lie down. not feeling great today. boo,not feeling great today. boo,negative
